qb_name,qb_value_shrunk
A.Brown,-0.7191207668735758
A.Dalton,-2.2725150699909364
A.Luck,0.3647618507169069
A.McCarron,-0.8962638485110396
A.O'Connell,-2.487980345884259
A.Richardson,-0.7417858358869595
A.Rodgers,2.5388624068399346
A.Smith,-0.6499999999999999
Aa.Rodgers,1.5651430030643514
B.Allen,-3.0998699972142263
B.Bortles,0.20223608828884843
B.DiNucci,-0.642197689950499
B.Gabbert,-0.667562939373911
B.Hoyer,0.5501787538304392
B.Mayfield,-0.07236567926455567
B.Nix,0.8500752647707113
B.Osweiler,-1.744201766508442
B.Perkins,-1.142197689950499
B.Purdy,4.471484508001362
B.Roethlisberger,1.3872638977857032
B.Rypien,-0.3125
B.Young,-4.34375
B.Zappe,-2.515155216058978
C.Beathard,-1.55
C.Daniel,-0.40625
C.Henne,-0.6654946177418088
C.Keenum,-2.1797683792065814
C.Kessler,-0.15596647239079495
C.McCoy,-2.4281986943198475
C.Newton,0.4390682595372385
C.Rush,-2.643152759677362
C.Streveler,0.050110002357193366
C.Stroud,0.62
C.Tune,-0.8729669207197297
C.Ward,-3.278503331874118
C.Wentz,0.9451219512195123
C.Williams,-1.4283397289015265
D.Anderson,-1.4642857142857142
D.Blough,-3.439398419439815
D.Brees,4.153994079756519
D.Carr,-0.06524364597728771
D.Gabriel,-0.84375
D.Haskins,-3.6260572012257404
D.Hodges,0.008907648861383172
D.Jones,-2.6262013650292504
D.Kizer,0.4498899976428066
D.Lock,-3.534578717162986
D.Maye,-1.3176958054631127
D.Mills,-6.29421930303822
D.Prescott,3.0863636363636364
D.Ridder,-0.3666666666666667
D.Thompson-Robinson,-1.2668255589603903
D.Watson,0.7234286687095676
D.Webb,-1.142197689950499
E.Manning,-1.671875
E.Stick,-0.8618488253319714
G.Gilbert,-1.7142857142857142
G.Minshew,-1.6770833333333335
G.Minshew II,-1.9060572012257406
G.Smith,-0.7333730564067643
I.Book,-0.3578023100495011
J.Allen,3.4185022570760157
J.Brissett,-2.0029692162871275
J.Browning,-0.9631056535062397
J.Burrow,1.3244600014948056
J.Daniels,0.28328999907140867
J.Dart,-1.75
J.Dobbs,-3.274897854954035
J.Driskel,-3.02372651774215
J.Fields,-2.9401404913009257
J.Flacco,-2.043057720911062
J.Fromm,-0.5885715408187319
J.Garoppolo,2.3602941176470584
J.Goff,1.8820283199089272
J.Herbert,1.4277633330238029
J.Hurts,3.244047619047619
J.Johnson,-2.2968064651805564
J.Love,1.6212088473324426
J.Luton,-2.210095335376234
J.McCarthy,-0.18990466462376576
J.McCown,-1.2434286687095677
J.Milton,-0.3578023100495011
J.Rosen,-5.475872961828018
J.Stidham,-1.820840593642973
J.Winston,-0.9462856346921721
J.Wolford,-0.4969526727953695
Jos.Allen,1.375
K.Allen,-1.9065713312904322
K.Cousins,1.4956140350877194
K.Hinton,-1.434725386972578
K.Murray,-0.7500737129197688
K.Pickett,-1.0099591419816139
L.Falk,-2.6232379979570997
L.Jackson,4.64632277834525
M.Barkley,-0.5714285714285714
M.Glennon,-4.063376358064815
M.Jones,-0.09848735203989667
M.Mariota,-0.3839427987742594
M.Moore,-0.6100953353762343
M.Penix,0.2727272727272727
M.Rudolph,-0.5499158805503815
M.Ryan,-1.2942531804252948
M.Sanchez,-0.6071428571428571
M.Schaub,-0.7039561562033473
M.Stafford,0.6508571301683173
M.Trubisky,0.9160289814927027
M.White,-1.7551878931240257
M.Willis,-0.3333333333333333
N.Foles,-1.6739899968299812
N.Mullens,-1.3076190918376822
N.Peterman,-1.7434286687095675
P.Mahomes,5.412193464325641
P.Rivers,2.669642857142857
P.Walker,-2.3023128556836423
R.Finley,-2.3636193394620366
R.Fitzpatrick,-4.018345787860868
R.Griffin,-0.6806592284120374
R.Griffin III,-0.28087923312642415
R.Tannehill,-0.18769753049330043
R.Wilson,0.7303785477942781
S.Bradford,-1.276762002042901
S.Darnold,-2.0285100003295002
S.Ehlinger,-0.28125
S.Howell,-2.5999999999999996
S.Mannion,-1.3214285714285714
S.Rattler,-3.569340771587962
S.Thompson,0.17517875383043924
T.Bagent,-1.3324370606260891
T.Boyle,-3.1666666666666665
T.Brady,5.925531914893617
T.Bridgewater,-0.8438483667215609
T.DeVito,-2.984856996935649
T.Heinicke,-1.415083022543174
T.Hill,1.3901430030643516
T.Huntley,0.08098517135712018
T.Lance,0.46875
T.Lawrence,-1.6728029117802976
T.McKee,0.1037361514889605
T.McSorley,-0.7039561562033473
T.Shough,-1.3214285714285714
T.Siemian,-0.9585091264378026
T.Tagovailoa,1.0437741963959193
T.Taylor,-2.4460572012257407
Ty.Taylor,-0.3962638485110396
W.Grier,-0.4498899976428066
W.Levis,-1.7267620020429009
Z.Wilson,-3.393246819574705
